return_id,viewed_product_page,viewed_compatibility_guide,viewed_size_guide,viewed_manual,contacted_support,support_contact_count,attempted_troubleshooting,replacement_requested,refund_requested,days_before_contact,customer_action_notes
RET-111822,True,True,True,False,False,0,True,False,True,5,Customer initiated return for LISTING_MISMATCH
RET-111823,True,True,False,False,False,2,True,True,False,4,Customer initiated return for SHIPPING_DAMAGE
RET-111824,True,True,True,True,False,2,True,False,True,3,Customer initiated return for LISTING_MISMATCH
RET-111825,True,True,False,True,False,2,True,True,False,8,Customer initiated return for PRODUCT_DEFECT
RET-111826,True,True,False,True,False,2,False,True,False,6,Customer initiated return for PRODUCT_DEFECT
RET-111827,True,True,False,False,False,1,True,False,True,9,Customer initiated return for PACKAGING_ISSUE
RET-111828,True,False,False,True,False,2,False,False,True,6,Customer initiated return for COMPATIBILITY_ISSUE
RET-111829,True,False,True,False,False,0,True,False,True,9,Customer initiated return for COMPATIBILITY_ISSUE
RET-111830,True,True,False,False,False,1,False,False,True,9,Customer initiated return for CUSTOMER_ORDER_ERROR
RET-111831,True,True,True,True,False,2,True,True,False,8,Customer initiated return for PRODUCT_DEFECT
RET-111832,True,False,True,True,False,1,True,False,True,1,Customer initiated return for PACKAGING_ISSUE
RET-111833,True,True,False,False,False,2,True,True,False,10,Customer initiated return for SHIPPING_DAMAGE
RET-111834,True,False,True,True,False,1,False,True,False,3,Customer initiated return for SHIPPING_DAMAGE
RET-111835,True,True,True,False,True,3,False,False,True,5,Customer initiated return for SETUP_DIFFICULTY
RET-111836,True,True,True,True,True,0,True,False,True,2,Customer initiated return for WARRANTY_FAILURE
RET-111837,True,True,True,True,False,0,True,True,False,5,Customer initiated return for PRODUCT_DEFECT
RET-111838,True,True,True,False,False,1,False,True,False,10,Customer initiated return for PRODUCT_DEFECT
RET-111839,True,True,False,True,True,2,False,False,True,0,Customer initiated return for LISTING_MISMATCH
RET-111840,True,True,True,True,False,0,False,False,True,7,Customer initiated return for PERFORMANCE_EXPECTATION
RET-111841,True,False,True,True,True,2,False,False,True,9,Customer initiated return for WARRANTY_FAILURE
RET-111842,True,False,False,True,False,1,False,False,True,4,Customer initiated return for PACKAGING_ISSUE
RET-111843,True,False,True,True,True,1,True,False,True,7,Customer initiated return for COMPATIBILITY_ISSUE
RET-111844,True,False,True,False,True,1,True,True,False,9,Customer initiated return for PRODUCT_DEFECT
RET-111845,True,False,True,False,False,1,True,True,False,9,Customer initiated return for SHIPPING_DAMAGE
RET-111846,True,False,True,True,True,2,False,False,True,4,Customer initiated return for COMPATIBILITY_ISSUE
RET-111847,True,True,True,True,True,2,True,False,True,2,Customer initiated return for LISTING_MISMATCH
RET-111848,True,False,False,False,True,0,True,False,True,9,Customer initiated return for COMPATIBILITY_ISSUE
RET-111849,True,False,True,False,False,1,True,False,True,7,Customer initiated return for LISTING_MISMATCH
RET-111850,True,False,False,False,False,1,False,False,True,3,Customer initiated return for LISTING_MISMATCH
RET-111851,True,False,False,False,True,4,False,False,True,8,Customer initiated return for SETUP_DIFFICULTY
RET-111852,True,False,False,True,False,2,False,False,True,8,Customer initiated return for COMPATIBILITY_ISSUE
RET-111853,True,True,False,True,True,2,False,False,True,3,Customer initiated return for CUSTOMER_ORDER_ERROR
RET-111854,True,True,True,False,True,4,False,False,True,1,Customer initiated return for SETUP_DIFFICULTY
RET-111855,True,False,True,False,True,0,True,True,False,6,Customer initiated return for PRODUCT_DEFECT
RET-111856,True,False,False,True,False,2,True,True,False,9,Customer initiated return for PRODUCT_DEFECT
RET-111857,True,False,True,True,False,0,False,False,True,3,Customer initiated return for CUSTOMER_ORDER_ERROR
RET-111858,True,False,False,False,True,0,True,False,True,0,Customer initiated return for COMPATIBILITY_ISSUE
RET-111859,True,False,True,False,True,2,True,True,False,7,Customer initiated return for PRODUCT_DEFECT
RET-111860,True,False,True,True,False,2,False,False,True,8,Customer initiated return for NO_FAULT_FOUND
RET-111861,True,True,True,True,True,2,False,True,False,1,Customer initiated return for PRODUCT_DEFECT
RET-111862,True,True,True,False,True,3,False,False,True,5,Customer initiated return for SETUP_DIFFICULTY
RET-111863,True,False,True,False,True,0,False,False,True,1,Customer initiated return for COMPATIBILITY_ISSUE
RET-111864,True,False,True,True,True,2,True,False,True,4,Customer initiated return for COMPATIBILITY_ISSUE
RET-111865,True,True,True,True,False,1,False,False,True,3,Customer initiated return for NO_FAULT_FOUND
RET-111866,True,True,True,False,False,2,False,False,True,6,Customer initiated return for CUSTOMER_ORDER_ERROR
RET-111867,True,False,False,True,False,2,False,True,False,1,Customer initiated return for SHIPPING_DAMAGE
RET-111868,True,True,True,True,False,0,True,True,True,8,Customer initiated return for MISSING_ACCESSORY
RET-111869,True,True,True,False,True,1,False,True,False,7,Customer initiated return for PRODUCT_DEFECT
RET-111870,True,True,True,True,False,0,False,False,True,1,Customer initiated return for NO_FAULT_FOUND
RET-111871,True,False,True,True,False,2,True,False,True,4,Customer initiated return for LISTING_MISMATCH
RET-111872,True,True,True,False,True,1,True,True,False,9,Customer initiated return for PRODUCT_DEFECT
RET-111873,True,False,True,True,True,0,True,False,True,10,Customer initiated return for PERFORMANCE_EXPECTATION
RET-111874,True,False,True,True,True,1,True,False,True,1,Customer initiated return for WARRANTY_FAILURE
RET-111875,True,True,False,True,True,1,False,False,True,2,Customer initiated return for PACKAGING_ISSUE
RET-111876,True,False,True,True,False,2,False,False,True,4,Customer initiated return for COMPATIBILITY_ISSUE
RET-111877,True,True,True,False,True,5,False,False,True,8,Customer initiated return for SETUP_DIFFICULTY
RET-111878,True,False,True,True,True,2,False,True,False,9,Customer initiated return for PRODUCT_DEFECT
RET-111879,True,True,True,False,True,2,True,True,False,2,Customer initiated return for PRODUCT_DEFECT
RET-111880,True,True,True,False,True,2,True,False,True,4,Customer initiated return for WARRANTY_FAILURE
RET-111881,True,True,True,False,True,0,True,False,True,0,Customer initiated return for PACKAGING_ISSUE
RET-111882,True,False,False,False,True,0,True,True,False,3,Customer initiated return for PRODUCT_DEFECT
RET-111883,True,False,True,False,True,0,False,False,True,9,Customer initiated return for WARRANTY_FAILURE
RET-111884,True,False,True,False,False,0,True,False,True,10,Customer initiated return for CUSTOMER_DAMAGE
RET-111885,True,False,True,True,True,0,True,False,True,9,Customer initiated return for COMPATIBILITY_ISSUE
RET-111886,True,True,True,False,False,0,False,False,True,8,Customer initiated return for PERFORMANCE_EXPECTATION
RET-111887,True,True,True,False,True,5,False,False,True,5,Customer initiated return for SETUP_DIFFICULTY
RET-111888,True,False,False,True,True,0,False,False,True,6,Customer initiated return for WARRANTY_FAILURE
RET-111889,True,False,True,False,True,0,True,True,False,8,Customer initiated return for SHIPPING_DAMAGE
RET-111890,True,False,True,True,True,2,False,True,False,8,Customer initiated return for SHIPPING_DAMAGE
RET-111891,True,True,True,True,False,0,True,False,True,9,Customer initiated return for CUSTOMER_DAMAGE
RET-111892,True,True,False,False,True,2,True,False,True,7,Customer initiated return for LISTING_MISMATCH
RET-111893,True,True,False,True,False,2,False,False,True,8,Customer initiated return for CUSTOMER_ORDER_ERROR
RET-111894,True,False,False,False,False,0,False,False,True,8,Customer initiated return for CUSTOMER_DAMAGE
RET-111895,True,False,True,False,False,0,True,False,True,5,Customer initiated return for LISTING_MISMATCH
RET-111896,True,True,False,False,False,2,True,False,True,10,Customer initiated return for OTHER
RET-111897,True,True,False,True,False,1,True,True,False,4,Customer initiated return for PRODUCT_DEFECT
RET-111898,True,False,True,True,False,1,True,False,True,6,Customer initiated return for LISTING_MISMATCH
RET-111899,True,False,True,False,True,2,False,True,False,9,Customer initiated return for PRODUCT_DEFECT
RET-111900,True,False,True,True,False,0,True,True,False,1,Customer initiated return for SHIPPING_DAMAGE
RET-111901,True,False,True,False,False,0,False,False,True,0,Customer initiated return for COMPATIBILITY_ISSUE
RET-111902,True,False,False,False,True,0,True,False,True,10,Customer initiated return for COMPATIBILITY_ISSUE
RET-111903,True,True,False,False,False,1,True,True,False,4,Customer initiated return for PRODUCT_DEFECT
RET-111904,True,False,False,False,False,0,True,False,True,7,Customer initiated return for CUSTOMER_DAMAGE
RET-111905,True,False,False,True,False,0,False,True,False,8,Customer initiated return for PRODUCT_DEFECT
RET-111906,True,False,True,True,True,1,True,True,False,1,Customer initiated return for PRODUCT_DEFECT
RET-111907,True,True,True,False,True,0,True,True,False,1,Customer initiated return for PRODUCT_DEFECT
RET-111908,True,False,False,False,True,2,False,False,True,9,Customer initiated return for SETUP_DIFFICULTY
RET-111909,True,False,False,True,True,2,False,True,False,3,Customer initiated return for PRODUCT_DEFECT
RET-111910,True,True,False,True,False,1,True,True,False,6,Customer initiated return for PRODUCT_DEFECT
RET-111911,True,False,True,False,False,1,False,False,True,9,Customer initiated return for LISTING_MISMATCH
RET-111912,True,False,True,False,True,4,False,False,True,3,Customer initiated return for SETUP_DIFFICULTY
RET-111913,True,True,True,True,True,2,False,False,True,7,Customer initiated return for PERFORMANCE_EXPECTATION
RET-111914,True,False,True,True,True,0,False,False,True,5,Customer initiated return for PACKAGING_ISSUE
RET-111915,True,False,False,True,False,0,True,False,True,3,Customer initiated return for CUSTOMER_DAMAGE
RET-111916,True,False,True,False,True,2,True,False,True,3,Customer initiated return for LISTING_MISMATCH
RET-111917,True,True,False,True,False,2,False,True,False,10,Customer initiated return for SHIPPING_DAMAGE
RET-111918,True,True,True,True,False,1,False,True,False,1,Customer initiated return for PRODUCT_DEFECT
RET-111919,True,True,True,False,True,2,True,False,True,7,Customer initiated return for CUSTOMER_DAMAGE
RET-111920,True,False,False,False,True,1,True,False,True,6,Customer initiated return for WARRANTY_FAILURE
RET-111921,True,False,True,False,False,0,True,False,True,1,Customer initiated return for COMPATIBILITY_ISSUE
RET-111922,True,True,False,True,True,0,True,False,True,9,Customer initiated return for WARRANTY_FAILURE
RET-111923,True,True,True,True,False,2,False,True,True,3,Customer initiated return for MISSING_ACCESSORY
RET-111924,True,True,False,True,True,0,False,False,True,4,Customer initiated return for WARRANTY_FAILURE
RET-111925,True,False,False,True,False,2,False,False,True,0,Customer initiated return for CUSTOMER_ORDER_ERROR
RET-111926,True,True,True,False,True,1,False,False,True,8,Customer initiated return for CUSTOMER_ORDER_ERROR
RET-111927,True,False,False,True,False,2,False,True,False,7,Customer initiated return for PRODUCT_DEFECT
RET-111928,True,True,True,True,True,1,True,True,False,3,Customer initiated return for PRODUCT_DEFECT
RET-111929,True,True,False,False,True,2,False,True,True,0,Customer initiated return for MISSING_ACCESSORY
RET-111930,True,True,True,True,True,2,True,False,True,6,Customer initiated return for NO_FAULT_FOUND
RET-111931,True,False,True,False,True,1,False,False,True,5,Customer initiated return for PERFORMANCE_EXPECTATION
RET-111932,True,False,True,False,True,2,True,False,True,5,Customer initiated return for COMPATIBILITY_ISSUE
RET-111933,True,True,False,True,True,2,True,False,True,1,Customer initiated return for WARRANTY_FAILURE
RET-111934,True,False,True,False,True,2,True,True,False,3,Customer initiated return for PRODUCT_DEFECT
RET-111935,True,False,False,False,True,1,False,True,False,1,Customer initiated return for SHIPPING_DAMAGE
RET-111936,True,True,False,False,True,4,False,False,True,9,Customer initiated return for SETUP_DIFFICULTY
RET-111937,True,False,False,False,False,0,True,False,True,5,Customer initiated return for COMPATIBILITY_ISSUE
RET-111938,True,True,False,True,True,1,False,False,True,5,Customer initiated return for WARRANTY_FAILURE
RET-111939,True,True,True,False,False,2,False,False,True,1,Customer initiated return for CUSTOMER_ORDER_ERROR
RET-111940,True,True,True,True,False,2,False,False,True,2,Customer initiated return for NO_FAULT_FOUND
RET-111941,True,False,True,True,True,2,True,False,True,3,Customer initiated return for COMPATIBILITY_ISSUE
RET-111942,True,False,False,False,True,1,False,False,True,2,Customer initiated return for PACKAGING_ISSUE
RET-111943,True,True,False,False,False,2,False,False,True,7,Customer initiated return for PACKAGING_ISSUE
RET-111944,True,True,True,True,True,1,True,True,False,2,Customer initiated return for PRODUCT_DEFECT
RET-111945,True,True,True,True,True,2,True,True,False,8,Customer initiated return for PRODUCT_DEFECT
RET-111946,True,False,True,True,True,0,False,False,True,8,Customer initiated return for COMPATIBILITY_ISSUE
RET-111947,True,True,False,True,False,0,False,False,True,8,Customer initiated return for PERFORMANCE_EXPECTATION
RET-111948,True,True,True,True,True,2,False,True,False,7,Customer initiated return for SHIPPING_DAMAGE
RET-111949,True,False,False,True,False,2,True,True,False,0,Customer initiated return for PRODUCT_DEFECT
RET-111950,True,True,True,False,True,0,False,False,True,7,Customer initiated return for WARRANTY_FAILURE
RET-111951,True,False,False,True,True,1,False,True,True,6,Customer initiated return for MISSING_ACCESSORY
RET-111952,True,False,False,False,True,0,True,False,True,3,Customer initiated return for CUSTOMER_DAMAGE
RET-111953,True,False,True,False,True,1,False,False,True,6,Customer initiated return for COMPATIBILITY_ISSUE
RET-111954,True,True,True,True,False,2,True,True,False,8,Customer initiated return for SHIPPING_DAMAGE
RET-111955,True,True,False,True,True,2,True,False,True,5,Customer initiated return for WARRANTY_FAILURE
RET-111956,True,False,True,False,True,5,False,False,True,7,Customer initiated return for SETUP_DIFFICULTY
RET-111957,True,True,True,False,True,1,True,False,True,4,Customer initiated return for LISTING_MISMATCH
