return_id,inspection_date,inspector_id,physical_damage,functional_test,missing_accessories,packaging_damage,water_damage,battery_health,compatibility_verified,fault_confirmed,inspection_notes,inspection_outcome
RET-109154,2025-11-22,INSP-17,False,PASSED,False,False,False,89,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-109155,2025-12-08,INSP-13,False,FAILED,False,False,False,92,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-109156,2025-04-23,INSP-20,False,PASSED,False,False,False,90,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-109157,2025-08-30,INSP-16,False,PASSED,False,False,False,100,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-109158,2025-12-24,INSP-17,False,PASSED,False,False,False,87,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-109159,2025-06-16,INSP-15,False,PASSED,False,False,False,85,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-109160,2025-07-23,INSP-16,True,PASSED,False,False,False,93,True,True,Inspection completed. Outcome: Customer Damage,Customer Damage
RET-109161,2025-01-10,INSP-17,False,FAILED,False,False,False,91,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-109162,2025-10-07,INSP-19,False,FAILED,False,False,False,92,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-109163,2025-04-09,INSP-14,False,PASSED,False,False,False,93,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-109164,2025-04-25,INSP-11,False,FAILED,False,False,False,99,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-109165,2025-07-13,INSP-13,True,PASSED,False,True,False,86,True,True,Inspection completed. Outcome: Shipping Damage,Shipping Damage
RET-109166,2025-07-27,INSP-12,False,PASSED,False,True,False,96,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-109167,2025-11-20,INSP-14,False,PASSED,False,False,False,92,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-109168,2025-08-27,INSP-18,False,PASSED,True,False,False,96,True,True,Inspection completed. Outcome: Missing Accessory,Missing Accessory
RET-109169,2025-01-29,INSP-16,False,PASSED,False,False,False,86,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-109170,2025-07-24,INSP-18,False,PASSED,False,False,False,88,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-109171,2025-01-18,INSP-20,False,FAILED,False,False,False,98,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-109172,2025-03-18,INSP-15,False,FAILED,False,False,False,89,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-109173,2025-01-04,INSP-16,False,PASSED,False,False,False,93,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-109174,2025-01-15,INSP-14,False,FAILED,False,False,False,98,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-109175,2025-09-22,INSP-17,False,PASSED,False,False,False,100,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-109176,2025-03-11,INSP-16,False,PASSED,False,False,False,96,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-109177,2025-11-20,INSP-13,False,PASSED,False,False,False,88,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-109178,2025-10-18,INSP-16,True,PASSED,False,False,False,97,True,True,Inspection completed. Outcome: Customer Damage,Customer Damage
RET-109179,2025-03-25,INSP-14,False,PASSED,False,False,False,96,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-109180,2025-04-14,INSP-16,False,PASSED,False,False,False,85,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-109181,2025-12-08,INSP-18,False,PASSED,False,True,False,89,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-109182,2025-01-06,INSP-16,False,FAILED,False,False,False,89,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-109183,2025-05-24,INSP-17,False,FAILED,False,False,False,90,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-109184,2025-02-16,INSP-20,False,PASSED,False,False,False,99,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-109185,2025-03-16,INSP-17,False,FAILED,False,False,False,89,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-109186,2025-12-23,INSP-18,False,FAILED,False,False,False,93,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-109187,2025-05-23,INSP-17,False,FAILED,False,False,False,85,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-109188,2025-07-15,INSP-19,False,FAILED,False,False,False,89,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-109189,2025-05-02,INSP-15,True,PASSED,False,False,True,89,True,True,Inspection completed. Outcome: Customer Damage,Customer Damage
RET-109190,2025-01-12,INSP-20,False,FAILED,False,False,False,100,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-109191,2025-10-15,INSP-18,False,PASSED,False,False,False,89,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-109192,2025-08-09,INSP-17,False,FAILED,False,False,False,97,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-109193,2025-03-09,INSP-11,False,PASSED,False,False,False,97,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-109194,2025-08-12,INSP-16,False,PASSED,True,False,False,100,True,True,Inspection completed. Outcome: Missing Accessory,Missing Accessory
RET-109195,2025-12-08,INSP-17,False,FAILED,False,False,False,98,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-109196,2025-04-22,INSP-16,False,PASSED,False,False,False,94,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-109197,2025-02-24,INSP-13,False,FAILED,False,False,False,85,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-109198,2025-06-06,INSP-20,False,FAILED,False,False,False,100,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-109199,2025-02-16,INSP-15,False,PASSED,False,False,False,95,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-109200,2025-05-15,INSP-15,True,PASSED,False,True,False,89,True,True,Inspection completed. Outcome: Shipping Damage,Shipping Damage
RET-109201,2025-06-17,INSP-15,False,FAILED,False,False,False,96,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-109202,2025-04-13,INSP-14,False,PASSED,False,False,False,92,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-109203,2025-05-07,INSP-16,False,PASSED,False,False,False,100,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-109204,2025-05-08,INSP-20,False,PASSED,False,False,False,87,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-109205,2025-07-14,INSP-13,False,PASSED,False,False,False,99,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-109206,2025-02-15,INSP-15,False,PASSED,False,False,False,94,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-109207,2025-04-22,INSP-18,False,FAILED,False,False,False,99,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-109208,2025-08-25,INSP-18,False,PASSED,True,False,False,87,True,True,Inspection completed. Outcome: Missing Accessory,Missing Accessory
RET-109209,2025-02-01,INSP-15,False,PASSED,False,False,False,89,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-109210,2025-08-11,INSP-11,False,FAILED,False,False,False,98,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-109211,2025-08-02,INSP-19,False,FAILED,False,False,False,22,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-109212,2025-01-05,INSP-15,False,PASSED,False,False,False,95,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-109213,2025-08-18,INSP-17,False,FAILED,False,False,False,86,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-109214,2025-11-03,INSP-11,False,FAILED,False,False,False,91,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-109215,2025-03-01,INSP-13,False,PASSED,False,False,False,98,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-109216,2025-01-13,INSP-19,False,PASSED,False,False,False,87,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-109217,2025-05-02,INSP-19,False,FAILED,False,False,False,96,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-109218,2025-09-17,INSP-18,False,PASSED,False,False,False,100,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-109219,2025-06-04,INSP-15,False,PASSED,False,False,False,90,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-109220,2025-10-31,INSP-16,False,FAILED,False,False,False,87,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-109221,2025-07-15,INSP-16,False,PASSED,False,False,False,88,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-109222,2025-11-09,INSP-19,False,PASSED,False,False,False,97,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-109223,2026-01-02,INSP-12,False,FAILED,False,False,False,23,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-109224,2025-02-11,INSP-13,False,FAILED,False,False,False,100,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-109225,2025-03-28,INSP-17,True,PASSED,False,True,False,90,True,True,Inspection completed. Outcome: Shipping Damage,Shipping Damage
RET-109226,2025-08-31,INSP-12,False,PASSED,False,False,False,87,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-109227,2026-01-01,INSP-15,False,PASSED,False,True,False,89,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-109228,2025-10-06,INSP-16,False,PASSED,False,False,False,90,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-109229,2025-01-24,INSP-14,False,PASSED,False,False,False,88,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-109230,2025-07-03,INSP-19,True,PASSED,False,True,False,94,True,True,Inspection completed. Outcome: Shipping Damage,Shipping Damage
RET-109231,2025-12-12,INSP-15,False,PASSED,False,False,False,91,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-109232,2025-11-03,INSP-11,False,PASSED,False,False,False,90,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-109233,2025-04-12,INSP-16,False,PASSED,False,False,False,92,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-109234,2025-09-17,INSP-13,False,FAILED,False,False,False,95,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-109235,2025-02-11,INSP-20,False,FAILED,False,False,False,89,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-109236,2025-05-07,INSP-12,False,PASSED,False,False,False,92,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-109237,2025-04-27,INSP-14,False,FAILED,False,False,False,91,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-109238,2025-11-11,INSP-18,False,FAILED,False,False,False,49,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-109239,2025-01-08,INSP-11,False,FAILED,False,False,False,87,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-109240,2025-02-12,INSP-17,False,PASSED,False,False,False,95,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-109241,2025-07-13,INSP-19,False,FAILED,False,False,False,85,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-109242,2025-01-07,INSP-11,True,PASSED,False,True,False,96,True,True,Inspection completed. Outcome: Shipping Damage,Shipping Damage
RET-109243,2025-04-27,INSP-17,False,PASSED,False,False,False,99,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-109244,2025-05-01,INSP-19,False,FAILED,False,False,False,93,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-109245,2025-06-06,INSP-14,True,PASSED,False,False,False,98,True,True,Inspection completed. Outcome: Customer Damage,Customer Damage
RET-109246,2025-01-13,INSP-14,False,PASSED,False,True,False,87,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-109247,2025-06-13,INSP-18,False,PASSED,False,False,False,99,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-109248,2025-09-06,INSP-14,False,PASSED,True,False,False,89,True,True,Inspection completed. Outcome: Missing Accessory,Missing Accessory
RET-109249,2025-12-21,INSP-17,False,PASSED,False,False,False,88,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-109250,2025-11-29,INSP-18,False,PASSED,False,False,False,87,True,False,Inspection completed. Outcome: Unable to Reproduce,Unable to Reproduce
RET-109251,2025-09-18,INSP-17,False,PASSED,False,False,False,94,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-109252,2025-04-09,INSP-12,True,PASSED,False,False,False,87,True,True,Inspection completed. Outcome: Customer Damage,Customer Damage
RET-109253,2025-08-18,INSP-16,False,FAILED,False,False,False,87,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-109254,2025-04-28,INSP-16,False,FAILED,False,False,False,90,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-109255,2025-06-11,INSP-13,False,PASSED,False,False,False,100,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-109256,2025-11-10,INSP-14,False,FAILED,False,False,False,88,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
RET-109257,2025-11-11,INSP-12,False,PASSED,False,False,False,86,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-109258,2025-03-02,INSP-12,True,PASSED,False,False,False,89,True,True,Inspection completed. Outcome: Customer Damage,Customer Damage
RET-109259,2025-04-11,INSP-14,False,PASSED,False,False,False,86,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-109260,2025-06-20,INSP-20,False,PASSED,False,False,False,99,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-109261,2025-11-01,INSP-19,False,PASSED,False,False,False,87,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-109262,2025-08-12,INSP-17,False,PASSED,False,False,False,88,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-109263,2025-02-22,INSP-19,True,PASSED,False,True,False,86,True,True,Inspection completed. Outcome: Shipping Damage,Shipping Damage
RET-109264,2025-11-10,INSP-13,False,PASSED,False,False,False,98,True,False,Inspection completed. Outcome: No Fault Found,No Fault Found
RET-109265,2025-04-26,INSP-16,False,PASSED,False,False,False,97,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-109266,2025-04-01,INSP-20,False,PASSED,False,False,False,90,False,False,Inspection completed. Outcome: Compatibility Issue,Compatibility Issue
RET-109267,2025-06-25,INSP-18,False,FAILED,False,False,False,97,True,True,Inspection completed. Outcome: Confirmed Defect,Confirmed Defect
