return_id,order_id,customer_id,sku,return_date,purchase_date,return_text,customer_selected_reason,return_type,refund_amount,quantity,store_channel,return_channel,warranty_claim,days_since_purchase,return_status,ground_truth_reason,root_cause_group,preventable,preventable_owner,severity,ground_truth_priority
RET-110687,ORD-518452,CUST-94703,SKU-SPE-1057,2025-05-24,2025-05-11,returned because changed mind works fine,NO_FAULT_FOUND,WARRANTY,757.7,1,RETAIL_STORE,IN_STORE_DROP,True,13,APPROVED,NO_FAULT_FOUND,OPERATIONS,UNCERTAIN,Customer,LOW,P4
RET-110688,ORD-546327,CUST-138749,SKU-SPE-1072,2025-08-21,2025-07-29,not satisfied,COMPATIBILITY_ISSUE,WARRANTY,396.93,1,RETAIL_STORE,IN_STORE_DROP,True,23,PENDING_INSPECTION,OTHER,UNKNOWN,YES,Customer,LOW,P4
RET-110689,ORD-578792,CUST-98877,SKU-GAM-1030,2025-06-23,2025-06-15,motherboard short circuited,PRODUCT_DEFECT,WARRANTY,720.12,1,RETAIL_STORE,MAIL,True,8,APPROVED,PRODUCT_DEFECT,PRODUCT,YES,Product Team,CRITICAL,P1
RET-110690,ORD-538201,CUST-137261,SKU-MIC-1071,2025-07-11,2025-07-06,packaging torn open,PACKAGING_ISSUE,STANDARD_RETURN,531.05,1,MARKETPLACE,LOCKER,False,5,APPROVED,PACKAGING_ISSUE,LOGISTICS,YES,Warehouse,LOW,P4
RET-110691,ORD-555743,CUST-113756,SKU-TVS-1142,2025-06-12,2025-06-08,left earbud stopped working,SHIPPING_DAMAGE,STANDARD_RETURN,183.12,1,ONLINE,IN_STORE_DROP,False,4,PENDING_INSPECTION,PRODUCT_DEFECT,PRODUCT,YES,Product Team,HIGH,P4
RET-110692,ORD-561289,CUST-119466,SKU-KEY-1040,2025-04-08,2025-03-25,left earbud stopped working,PRODUCT_DEFECT,STANDARD_RETURN,823.25,1,ONLINE,IN_STORE_DROP,False,14,PROCESSED,PRODUCT_DEFECT,PRODUCT,YES,Product Team,CRITICAL,P1
RET-110693,ORD-550037,CUST-99376,SKU-CAM-1129,2025-01-01,2025-07-10,router does not support mesh network,COMPATIBILITY_ISSUE,WARRANTY,221.48,1,RETAIL_STORE,MAIL,True,10,APPROVED,COMPATIBILITY_ISSUE,CONTENT,YES,Content Team,MEDIUM,P2
RET-110694,ORD-529296,CUST-126835,SKU-HEA-1138,2025-09-05,2025-08-09,d3vic3 stopp3d turning on 4ft3r two w33ks,MISSING_ACCESSORY,STANDARD_RETURN,501.81,1,ONLINE,MAIL,False,27,APPROVED,PRODUCT_DEFECT,PRODUCT,YES,Product Team,CRITICAL,P1
RET-110695,ORD-520171,CUST-93343,SKU-LAP-1107,2025-06-06,2025-05-18,product does not match description,LISTING_MISMATCH,WARRANTY,212.14,1,ONLINE,LOCKER,True,19,PROCESSED,LISTING_MISMATCH,CONTENT,YES,Content Team,HIGH,P2
RET-110696,ORD-550799,CUST-105568,SKU-SPE-1012,2025-06-25,2025-06-10,spilled coffee on keyboard,OTHER,STANDARD_RETURN,122.73,1,MARKETPLACE,LOCKER,False,15,PENDING_INSPECTION,CUSTOMER_DAMAGE,CUSTOMER,NO,Customer,LOW,P4
RET-110697,ORD-549920,CUST-93053,SKU-CAB-1103,2025-12-07,2025-11-11,manual missing from package,MISSING_ACCESSORY,WARRANTY,2316.64,2,MARKETPLACE,MAIL,True,26,APPROVED,MISSING_ACCESSORY,PRODUCT,YES,Supplier,MEDIUM,P3
RET-110698,ORD-521966,CUST-100335,SKU-CAM-1024,2025-12-08,2025-11-19,colour received is red not blue as listed,LISTING_MISMATCH,STANDARD_RETURN,963.7,1,ONLINE,IN_STORE_DROP,False,19,PROCESSED,LISTING_MISMATCH,CONTENT,YES,Content Team,HIGH,P2
RET-110699,ORD-571015,CUST-129701,SKU-TVS-1007,2025-10-20,2025-10-07,ch4rg3r missing from box,MISSING_ACCESSORY,STANDARD_RETURN,344.4,1,RETAIL_STORE,LOCKER,False,13,PROCESSED,MISSING_ACCESSORY,PRODUCT,YES,Supplier,MEDIUM,P3
RET-110700,ORD-515193,CUST-135384,SKU-TAB-1098,2025-04-30,2025-03-31,motherboard short circuited,PRODUCT_DEFECT,WARRANTY,507.36,1,RETAIL_STORE,IN_STORE_DROP,True,30,PROCESSED,PRODUCT_DEFECT,PRODUCT,YES,Product Team,CRITICAL,P1
RET-110701,ORD-552642,CUST-96844,SKU-KEY-1145,2025-11-24,2025-10-30,speaker produces loud static noise,CUSTOMER_ORDER_ERROR,WARRANTY,424.03,1,MARKETPLACE,LOCKER,True,25,REJECTED,PRODUCT_DEFECT,PRODUCT,YES,Product Team,HIGH,P1
RET-110702,ORD-558637,CUST-137414,SKU-CAB-1013,2025-03-08,2025-03-02,expected usb c cable but not included,MISSING_ACCESSORY,STANDARD_RETURN,467.22,1,ONLINE,IN_STORE_DROP,False,6,PENDING_INSPECTION,MISSING_ACCESSORY,PRODUCT,YES,Supplier,MEDIUM,P3
RET-110703,ORD-554379,CUST-121376,SKU-TAB-1143,2025-08-28,2025-08-18,charging port loose after half year,WARRANTY_FAILURE,WARRANTY,201.53,1,ONLINE,LOCKER,True,10,PROCESSED,WARRANTY_FAILURE,PRODUCT,YES,Product Team,HIGH,P4
RET-110704,ORD-552487,CUST-102354,SKU-SPE-1012,2025-12-28,2025-12-20,headphones won't connect to my laptop,SETUP_DIFFICULTY,STANDARD_RETURN,122.73,1,RETAIL_STORE,IN_STORE_DROP,False,8,PENDING_INSPECTION,COMPATIBILITY_ISSUE,CONTENT,YES,Content Team,MEDIUM,P2
RET-110705,ORD-564490,CUST-120920,SKU-SPE-1087,2025-10-09,2025-09-14,works perfectly on test bench,NO_FAULT_FOUND,STANDARD_RETURN,518.79,1,ONLINE,LOCKER,False,25,PENDING_INSPECTION,NO_FAULT_FOUND,OPERATIONS,UNCERTAIN,Customer,LOW,P4
RET-110706,ORD-501118,CUST-139760,SKU-SMA-1124,2025-08-21,2025-07-31,b4tt3ry 3xp4nd3d 4ft3r 10 months,WARRANTY_FAILURE,WARRANTY,53.77,1,ONLINE,LOCKER,True,21,APPROVED,WARRANTY_FAILURE,PRODUCT,YES,Product Team,HIGH,P4
RET-110707,ORD-519391,CUST-132362,SKU-TAB-1053,2025-05-18,2025-05-04,keyboard won't pair with mac os,COMPATIBILITY_ISSUE,STANDARD_RETURN,488.59,1,RETAIL_STORE,MAIL,False,14,PROCESSED,COMPATIBILITY_ISSUE,CONTENT,YES,Content Team,MEDIUM,P2
RET-110708,ORD-524426,CUST-131990,SKU-CHA-1020,2025-05-17,2025-04-25,keyboard won't pair with mac os,COMPATIBILITY_ISSUE,WARRANTY,90.87,1,ONLINE,IN_STORE_DROP,True,22,REJECTED,COMPATIBILITY_ISSUE,CONTENT,YES,Content Team,MEDIUM,P2
RET-110709,ORD-536304,CUST-104878,SKU-CHA-1095,2025-05-17,2025-04-24,dropped phone on tile floor screen cracked,CUSTOMER_DAMAGE,WARRANTY,756.11,1,ONLINE,MAIL,True,23,APPROVED,CUSTOMER_DAMAGE,CUSTOMER,NO,Customer,LOW,P4
RET-110710,ORD-575505,CUST-111951,SKU-KEY-1055,2025-04-07,2025-03-20,battery draining very fast,PRODUCT_DEFECT,STANDARD_RETURN,1140.8,1,RETAIL_STORE,IN_STORE_DROP,False,18,PENDING_INSPECTION,PRODUCT_DEFECT,PRODUCT,YES,Product Team,CRITICAL,P1
RET-110711,ORD-579598,CUST-125281,SKU-TAB-1083,2025-05-12,2025-04-26,product overheating during charging,PRODUCT_DEFECT,STANDARD_RETURN,934.2,1,MARKETPLACE,MAIL,False,16,APPROVED,PRODUCT_DEFECT,PRODUCT,YES,Product Team,CRITICAL,P1
RET-110712,ORD-521833,CUST-129277,SKU-KEY-1070,2025-02-08,2025-01-13,manual didn't explain installation,SETUP_DIFFICULTY,STANDARD_RETURN,29.99,1,MARKETPLACE,MAIL,False,26,PROCESSED,SETUP_DIFFICULTY,CONTENT,YES,Customer Support,LOW,P3
RET-110713,ORD-501194,CUST-130833,SKU-GAM-1030,2025-03-25,2025-03-17,power adapter absent from sealed box,OTHER,WARRANTY,720.12,1,RETAIL_STORE,IN_STORE_DROP,True,8,APPROVED,MISSING_ACCESSORY,PRODUCT,YES,Supplier,MEDIUM,P3
RET-110714,ORD-569199,CUST-111136,SKU-GAM-1090,2025-09-27,2025-09-20,returned because changed mind works fine,NO_FAULT_FOUND,STANDARD_RETURN,45.65,1,MARKETPLACE,IN_STORE_DROP,False,7,REJECTED,NO_FAULT_FOUND,OPERATIONS,UNCERTAIN,Customer,LOW,P4
RET-110715,ORD-552051,CUST-108415,SKU-TVS-1067,2025-10-03,2025-09-22,manual didn't explain installation,SETUP_DIFFICULTY,STANDARD_RETURN,427.66,2,ONLINE,LOCKER,False,11,REJECTED,SETUP_DIFFICULTY,CONTENT,YES,Customer Support,LOW,P3
RET-110716,ORD-578466,CUST-119629,SKU-ROU-1059,2025-10-10,2025-09-10,display lines appeared after 5 months,WARRANTY_FAILURE,WARRANTY,407.09,1,RETAIL_STORE,IN_STORE_DROP,True,30,APPROVED,WARRANTY_FAILURE,PRODUCT,YES,Product Team,HIGH,P1
RET-110717,ORD-500864,CUST-95742,SKU-SPE-1102,2025-12-28,2025-12-14,speaker produces loud static noise,NO_FAULT_FOUND,STANDARD_RETURN,1029.38,1,RETAIL_STORE,LOCKER,False,14,PENDING_INSPECTION,PRODUCT_DEFECT,PRODUCT,YES,Product Team,CRITICAL,P1
RET-110718,ORD-531890,CUST-107575,SKU-CAM-1054,2025-07-10,2025-07-05,received wrong model version,LISTING_MISMATCH,STANDARD_RETURN,1102.2,1,MARKETPLACE,MAIL,False,5,REJECTED,LISTING_MISMATCH,CONTENT,YES,Content Team,HIGH,P2
RET-110719,ORD-536764,CUST-99818,SKU-CAB-1013,2025-10-18,2025-09-25,seal was broken on delivery box,PACKAGING_ISSUE,STANDARD_RETURN,467.22,1,MARKETPLACE,MAIL,False,23,PROCESSED,PACKAGING_ISSUE,LOGISTICS,YES,Warehouse,LOW,P4
RET-110720,ORD-579393,CUST-123473,SKU-TVS-1067,2025-11-29,2025-11-03,screen brightness too low for outdoor use,NO_FAULT_FOUND,STANDARD_RETURN,213.83,1,RETAIL_STORE,IN_STORE_DROP,False,26,REJECTED,PERFORMANCE_EXPECTATION,CONTENT,YES,Content Team,LOW,P4
RET-110721,ORD-529439,CUST-113398,SKU-POW-1036,2025-03-03,2025-02-18,wrong size cable,SETUP_DIFFICULTY,STANDARD_RETURN,256.26,1,MARKETPLACE,IN_STORE_DROP,False,13,PENDING_INSPECTION,COMPATIBILITY_ISSUE,CONTENT,YES,Content Team,MEDIUM,P2
RET-110722,ORD-501400,CUST-109117,SKU-HEA-1123,2025-08-14,2025-07-24,glass back panel shattered in delivery,SHIPPING_DAMAGE,STANDARD_RETURN,454.65,1,MARKETPLACE,MAIL,False,21,REJECTED,SHIPPING_DAMAGE,LOGISTICS,YES,Logistics,MEDIUM,P2
RET-110723,ORD-513064,CUST-99336,SKU-GAM-1120,2025-07-26,2025-07-05,ordered wrong size by mistake,CUSTOMER_ORDER_ERROR,STANDARD_RETURN,989.56,1,MARKETPLACE,LOCKER,False,21,PENDING_INSPECTION,CUSTOMER_ORDER_ERROR,CUSTOMER,NO,Customer,LOW,P4
RET-110724,ORD-509760,CUST-125764,SKU-MIC-1071,2025-01-01,2025-04-28,motherboard short circuited,SHIPPING_DAMAGE,WARRANTY,531.05,1,MARKETPLACE,IN_STORE_DROP,True,29,PENDING_INSPECTION,PRODUCT_DEFECT,PRODUCT,YES,Product Team,CRITICAL,P1
RET-110725,ORD-516836,CUST-105157,SKU-KEY-1010,2025-07-06,2025-06-06,left earbud stopped working,LISTING_MISMATCH,WARRANTY,266.96,1,RETAIL_STORE,MAIL,True,30,PENDING_INSPECTION,PRODUCT_DEFECT,PRODUCT,YES,Product Team,HIGH,P4
RET-110726,ORD-570377,CUST-114033,SKU-GAM-1060,2025-03-13,2025-03-07,manual didn't explain installation,SETUP_DIFFICULTY,WARRANTY,1030.23,1,RETAIL_STORE,MAIL,True,6,APPROVED,SETUP_DIFFICULTY,CONTENT,YES,Customer Support,LOW,P3
RET-110727,ORD-555032,CUST-129114,SKU-TVS-1097,2025-04-29,2025-04-08,product does not match description,LISTING_MISMATCH,WARRANTY,1190.82,1,MARKETPLACE,LOCKER,True,21,REJECTED,LISTING_MISMATCH,CONTENT,YES,Content Team,HIGH,P2
RET-110728,ORD-559400,CUST-105661,SKU-CAB-1133,2025-07-26,2025-06-29,keyboard won't pair with mac os,COMPATIBILITY_ISSUE,STANDARD_RETURN,164.54,1,MARKETPLACE,LOCKER,False,27,REJECTED,COMPATIBILITY_ISSUE,CONTENT,YES,Content Team,MEDIUM,P2
RET-110729,ORD-506104,CUST-100692,SKU-SMA-1076,2025-04-27,2025-04-08,battery expanded after 10 months,WARRANTY_FAILURE,WARRANTY,363.67,1,RETAIL_STORE,IN_STORE_DROP,True,19,PENDING_INSPECTION,WARRANTY_FAILURE,PRODUCT,YES,Product Team,HIGH,P4
RET-110730,ORD-503740,CUST-139956,SKU-MIC-1086,2025-12-24,2025-12-08,works perfectly on test bench,NO_FAULT_FOUND,STANDARD_RETURN,289.3,1,RETAIL_STORE,LOCKER,False,16,PROCESSED,NO_FAULT_FOUND,OPERATIONS,UNCERTAIN,Customer,LOW,P4
RET-110731,ORD-552937,CUST-115869,SKU-POW-1066,2025-02-19,2025-02-14,power adapter absent from sealed box,CUSTOMER_ORDER_ERROR,STANDARD_RETURN,297.68,1,ONLINE,IN_STORE_DROP,False,5,REJECTED,MISSING_ACCESSORY,PRODUCT,YES,Supplier,MEDIUM,P3
RET-110732,ORD-562100,CUST-111220,SKU-HEA-1003,2025-03-23,2025-03-03,tested fine customer didn't like color,NO_FAULT_FOUND,STANDARD_RETURN,276.22,1,RETAIL_STORE,LOCKER,False,20,PENDING_INSPECTION,NO_FAULT_FOUND,OPERATIONS,UNCERTAIN,Customer,LOW,P4
RET-110733,ORD-504699,CUST-130746,SKU-TAB-1083,2025-05-16,2025-05-13,product overheating during charging,PRODUCT_DEFECT,WARRANTY,934.2,1,MARKETPLACE,IN_STORE_DROP,True,3,APPROVED,PRODUCT_DEFECT,PRODUCT,YES,Product Team,CRITICAL,P1
RET-110734,ORD-559136,CUST-139883,SKU-HEA-1123,2025-08-03,2025-07-26,tested fine customer didn't like color,NO_FAULT_FOUND,STANDARD_RETURN,454.65,1,RETAIL_STORE,MAIL,False,8,PENDING_INSPECTION,NO_FAULT_FOUND,OPERATIONS,UNCERTAIN,Customer,LOW,P4
RET-110735,ORD-554427,CUST-117132,SKU-HEA-1018,2025-02-23,2025-02-03,screen arrived cracked,SHIPPING_DAMAGE,WARRANTY,167.14,1,MARKETPLACE,MAIL,True,20,APPROVED,SHIPPING_DAMAGE,LOGISTICS,YES,Logistics,MEDIUM,P2
RET-110736,ORD-518236,CUST-138814,SKU-CAM-1054,2025-11-02,2025-10-03,d3vic3 stopp3d turning on 4ft3r two w33ks,PRODUCT_DEFECT,WARRANTY,1102.2,1,RETAIL_STORE,MAIL,True,30,PENDING_INSPECTION,PRODUCT_DEFECT,PRODUCT,YES,Product Team,CRITICAL,P1
RET-110737,ORD-507771,CUST-131140,SKU-MIC-1116,2025-07-04,2025-06-13,realized i don't need this item,CUSTOMER_ORDER_ERROR,STANDARD_RETURN,900.76,1,MARKETPLACE,LOCKER,False,21,PROCESSED,CUSTOMER_ORDER_ERROR,CUSTOMER,NO,Customer,LOW,P4
RET-110738,ORD-543877,CUST-139710,SKU-CHA-1050,2025-08-01,2025-07-17,power button got stuck,PRODUCT_DEFECT,STANDARD_RETURN,566.01,1,MARKETPLACE,LOCKER,False,15,PROCESSED,PRODUCT_DEFECT,PRODUCT,YES,Product Team,CRITICAL,P1
RET-110739,ORD-566580,CUST-101458,SKU-POW-1006,2025-10-06,2025-09-20,dropped phone on tile floor screen cracked,CUSTOMER_DAMAGE,STANDARD_RETURN,699.16,1,ONLINE,MAIL,False,16,PENDING_INSPECTION,CUSTOMER_DAMAGE,CUSTOMER,NO,Customer,LOW,P4
RET-110740,ORD-526307,CUST-91413,SKU-LAP-1107,2025-02-20,2025-02-14,wrong size cable,COMPATIBILITY_ISSUE,WARRANTY,212.14,1,ONLINE,LOCKER,True,6,REJECTED,COMPATIBILITY_ISSUE,CONTENT,YES,Content Team,MEDIUM,P2
RET-110741,ORD-518127,CUST-134600,SKU-POW-1036,2025-06-19,2025-05-30,product overheating during charging,PRODUCT_DEFECT,STANDARD_RETURN,256.26,1,ONLINE,LOCKER,False,20,APPROVED,PRODUCT_DEFECT,PRODUCT,YES,Product Team,HIGH,P4
RET-110742,ORD-506586,CUST-106732,SKU-SPE-1012,2025-03-17,2025-02-24,submerged non-waterproof speaker,CUSTOMER_DAMAGE,STANDARD_RETURN,122.73,1,MARKETPLACE,IN_STORE_DROP,False,21,PENDING_INSPECTION,CUSTOMER_DAMAGE,CUSTOMER,NO,Customer,LOW,P4
RET-110743,ORD-576246,CUST-137726,SKU-SMA-1124,2025-01-22,2024-12-25,works perfectly on test bench,NO_FAULT_FOUND,STANDARD_RETURN,53.77,1,ONLINE,IN_STORE_DROP,False,28,PENDING_INSPECTION,NO_FAULT_FOUND,OPERATIONS,UNCERTAIN,Customer,LOW,P4
RET-110744,ORD-521191,CUST-114973,SKU-MIC-1146,2025-01-14,2024-12-19,product overheating during charging,PRODUCT_DEFECT,STANDARD_RETURN,276.31,1,RETAIL_STORE,IN_STORE_DROP,False,26,REJECTED,PRODUCT_DEFECT,PRODUCT,YES,Product Team,HIGH,P4
RET-110745,ORD-536135,CUST-99674,SKU-SPE-1132,2025-12-28,2025-12-04,cannot get software setup to complete,SETUP_DIFFICULTY,STANDARD_RETURN,828.03,1,RETAIL_STORE,LOCKER,False,24,PROCESSED,SETUP_DIFFICULTY,CONTENT,YES,Customer Support,LOW,P3
RET-110746,ORD-537182,CUST-105471,SKU-CAB-1088,2025-02-18,2025-02-13,left earbud stopped working,PRODUCT_DEFECT,WARRANTY,720.13,1,ONLINE,MAIL,True,5,APPROVED,PRODUCT_DEFECT,PRODUCT,YES,Product Team,CRITICAL,P1
RET-110747,ORD-541321,CUST-133250,SKU-CAB-1073,2025-02-22,2025-01-30,wifi drops connection constantly,CUSTOMER_ORDER_ERROR,STANDARD_RETURN,413.63,1,ONLINE,MAIL,False,23,REJECTED,PRODUCT_DEFECT,PRODUCT,YES,Product Team,HIGH,P1
RET-110748,ORD-579089,CUST-93893,SKU-SMA-1139,2025-05-27,2025-05-13,wrong size cable,COMPATIBILITY_ISSUE,STANDARD_RETURN,198.36,1,RETAIL_STORE,MAIL,False,14,REJECTED,COMPATIBILITY_ISSUE,CONTENT,YES,Content Team,MEDIUM,P2
RET-110749,ORD-579116,CUST-116142,SKU-MIC-1116,2025-02-06,2025-01-24,manual didn't explain installation,SETUP_DIFFICULTY,STANDARD_RETURN,900.76,1,MARKETPLACE,MAIL,False,13,PENDING_INSPECTION,SETUP_DIFFICULTY,CONTENT,YES,Customer Support,LOW,P3
RET-110750,ORD-541108,CUST-98801,SKU-SMA-1049,2025-01-01,2025-08-11,manual didn't explain installation,SETUP_DIFFICULTY,STANDARD_RETURN,744.39,1,RETAIL_STORE,IN_STORE_DROP,False,27,PROCESSED,SETUP_DIFFICULTY,CONTENT,YES,Customer Support,LOW,P3
RET-110751,ORD-561544,CUST-119125,SKU-POW-1066,2025-05-15,2025-05-11,received wrong model version,PACKAGING_ISSUE,WARRANTY,297.68,1,RETAIL_STORE,MAIL,True,4,PENDING_INSPECTION,LISTING_MISMATCH,CONTENT,YES,Content Team,HIGH,P2
RET-110752,ORD-579837,CUST-108085,SKU-TVS-1037,2025-04-06,2025-03-17,submerged non-waterproof speaker,SETUP_DIFFICULTY,STANDARD_RETURN,67.24,1,RETAIL_STORE,LOCKER,False,20,REJECTED,CUSTOMER_DAMAGE,CUSTOMER,NO,Customer,LOW,P4
RET-110753,ORD-568724,CUST-137586,SKU-TVS-1022,2025-12-04,2025-11-25,power button got stuck,PACKAGING_ISSUE,STANDARD_RETURN,653.99,1,RETAIL_STORE,MAIL,False,9,PENDING_INSPECTION,PRODUCT_DEFECT,PRODUCT,YES,Product Team,CRITICAL,P1
RET-110754,ORD-513450,CUST-129732,SKU-TAB-1068,2025-12-28,2025-11-28,scr33n k33ps flick3ring,PRODUCT_DEFECT,WARRANTY,697.32,1,MARKETPLACE,LOCKER,True,30,PROCESSED,PRODUCT_DEFECT,PRODUCT,YES,Product Team,CRITICAL,P1
RET-110755,ORD-559437,CUST-93916,SKU-KEY-1070,2025-06-14,2025-06-03,box damaged but product works,SHIPPING_DAMAGE,STANDARD_RETURN,29.99,1,ONLINE,IN_STORE_DROP,False,11,PENDING_INSPECTION,SHIPPING_DAMAGE,LOGISTICS,YES,Logistics,MEDIUM,P2
RET-110756,ORD-561060,CUST-93566,SKU-KEY-1145,2025-08-26,2025-08-21,motherboard short circuited,OTHER,STANDARD_RETURN,424.03,1,MARKETPLACE,IN_STORE_DROP,False,5,PENDING_INSPECTION,PRODUCT_DEFECT,PRODUCT,YES,Product Team,HIGH,P1
RET-110757,ORD-549919,CUST-137249,SKU-LAP-1107,2025-05-25,2025-04-26,colour received is red not blue as listed,LISTING_MISMATCH,STANDARD_RETURN,424.28,2,RETAIL_STORE,MAIL,False,29,APPROVED,LISTING_MISMATCH,CONTENT,YES,Content Team,HIGH,P2
RET-110758,ORD-507325,CUST-104638,SKU-ROU-1059,2025-11-03,2025-10-29,returned because changed mind works fine,NO_FAULT_FOUND,WARRANTY,407.09,1,MARKETPLACE,LOCKER,True,5,REJECTED,NO_FAULT_FOUND,OPERATIONS,UNCERTAIN,Customer,LOW,P4
RET-110759,ORD-507296,CUST-119746,SKU-SPE-1117,2025-11-30,2025-11-10,bluetooth disconnecting every few minutes,MISSING_ACCESSORY,STANDARD_RETURN,999.11,1,ONLINE,LOCKER,False,20,APPROVED,SETUP_DIFFICULTY,CONTENT,YES,Customer Support,LOW,P3
RET-110760,ORD-560127,CUST-124792,SKU-SMA-1109,2025-01-21,2025-01-14,box damaged but product works,SHIPPING_DAMAGE,STANDARD_RETURN,737.25,1,RETAIL_STORE,IN_STORE_DROP,False,7,PENDING_INSPECTION,SHIPPING_DAMAGE,LOGISTICS,YES,Logistics,MEDIUM,P2
RET-110761,ORD-508427,CUST-116758,SKU-LAP-1077,2025-09-05,2025-08-25,not compatible with iphone,COMPATIBILITY_ISSUE,WARRANTY,431.9,1,MARKETPLACE,LOCKER,True,11,APPROVED,COMPATIBILITY_ISSUE,CONTENT,YES,Content Team,MEDIUM,P2
RET-110762,ORD-510144,CUST-120177,SKU-CAB-1028,2025-10-09,2025-10-05,stopped working after 8 months under warranty,WARRANTY_FAILURE,WARRANTY,240.03,1,ONLINE,IN_STORE_DROP,True,4,PENDING_INSPECTION,WARRANTY_FAILURE,PRODUCT,YES,Product Team,HIGH,P4
RET-110763,ORD-541208,CUST-101436,SKU-CAB-1043,2025-02-11,2025-02-05,received wrong model version,LISTING_MISMATCH,STANDARD_RETURN,279.16,1,RETAIL_STORE,MAIL,False,6,PENDING_INSPECTION,LISTING_MISMATCH,CONTENT,YES,Content Team,HIGH,P2
RET-110764,ORD-523608,CUST-114701,SKU-GAM-1090,2025-08-08,2025-07-12,camera quality is not as advertised,LISTING_MISMATCH,STANDARD_RETURN,45.65,1,MARKETPLACE,MAIL,False,27,PENDING_INSPECTION,LISTING_MISMATCH,CONTENT,YES,Content Team,HIGH,P2
RET-110765,ORD-519620,CUST-95111,SKU-HEA-1003,2025-12-30,2025-12-05,wifi drops connection constantly,PRODUCT_DEFECT,STANDARD_RETURN,276.22,1,MARKETPLACE,IN_STORE_DROP,False,25,PROCESSED,PRODUCT_DEFECT,PRODUCT,YES,Product Team,HIGH,P4
RET-110766,ORD-559139,CUST-138435,SKU-GAM-1105,2025-09-18,2025-08-31,spilled coffee on keyboard,CUSTOMER_DAMAGE,WARRANTY,416.2,1,RETAIL_STORE,MAIL,True,18,PROCESSED,CUSTOMER_DAMAGE,CUSTOMER,NO,Customer,LOW,P4
RET-110767,ORD-578480,CUST-116041,SKU-LAP-1062,2025-09-01,2025-08-10,expected usb c cable but not included,MISSING_ACCESSORY,STANDARD_RETURN,1011.0,1,RETAIL_STORE,LOCKER,False,22,REJECTED,MISSING_ACCESSORY,PRODUCT,YES,Supplier,MEDIUM,P3
RET-110768,ORD-540398,CUST-110433,SKU-CAB-1148,2025-04-02,2025-03-14,screen brightness too low for outdoor use,PERFORMANCE_EXPECTATION,STANDARD_RETURN,607.81,1,RETAIL_STORE,LOCKER,False,19,PENDING_INSPECTION,PERFORMANCE_EXPECTATION,CONTENT,YES,Content Team,LOW,P4
RET-110769,ORD-506746,CUST-112364,SKU-GAM-1060,2025-04-19,2025-03-22,expected usb c but received micro usb,LISTING_MISMATCH,STANDARD_RETURN,1030.23,1,MARKETPLACE,IN_STORE_DROP,False,28,PENDING_INSPECTION,LISTING_MISMATCH,CONTENT,YES,Content Team,HIGH,P2
RET-110770,ORD-551677,CUST-126850,SKU-CHA-1020,2025-09-08,2025-08-12,manual didn't explain installation,CUSTOMER_DAMAGE,STANDARD_RETURN,90.87,1,ONLINE,IN_STORE_DROP,False,27,PROCESSED,SETUP_DIFFICULTY,CONTENT,YES,Customer Support,LOW,P3
RET-110771,ORD-526728,CUST-129399,SKU-HEA-1108,2025-08-12,2025-08-09,packaging torn open,CUSTOMER_ORDER_ERROR,STANDARD_RETURN,525.36,1,MARKETPLACE,LOCKER,False,3,PROCESSED,PACKAGING_ISSUE,LOGISTICS,YES,Warehouse,LOW,P4
RET-110772,ORD-565269,CUST-104036,SKU-CAM-1009,2025-03-02,2025-02-22,ordered wrong size by mistake,CUSTOMER_ORDER_ERROR,STANDARD_RETURN,286.42,1,ONLINE,MAIL,False,8,PENDING_INSPECTION,CUSTOMER_ORDER_ERROR,CUSTOMER,NO,Customer,LOW,P4
RET-110773,ORD-575737,CUST-133890,SKU-CAB-1088,2025-01-01,2025-09-12,bluetooth disconnecting every few minutes,LISTING_MISMATCH,WARRANTY,720.13,1,ONLINE,IN_STORE_DROP,True,22,PENDING_INSPECTION,SETUP_DIFFICULTY,CONTENT,YES,Customer Support,LOW,P3
RET-110774,ORD-519734,CUST-126570,SKU-SMA-1079,2025-11-04,2025-10-24,not compatible with iphone,COMPATIBILITY_ISSUE,STANDARD_RETURN,373.19,1,RETAIL_STORE,IN_STORE_DROP,False,11,REJECTED,COMPATIBILITY_ISSUE,CONTENT,YES,Content Team,MEDIUM,P2
RET-110775,ORD-503541,CUST-130744,SKU-SPE-1012,2025-05-07,2025-04-25,just return it,OTHER,STANDARD_RETURN,122.73,1,RETAIL_STORE,MAIL,False,12,PENDING_INSPECTION,OTHER,UNKNOWN,YES,Customer,LOW,P4
RET-110776,ORD-549148,CUST-127339,SKU-LAP-1017,2025-12-29,2025-12-15,stopped working after 8 months under warranty,WARRANTY_FAILURE,WARRANTY,298.75,1,RETAIL_STORE,MAIL,True,14,PENDING_INSPECTION,WARRANTY_FAILURE,PRODUCT,YES,Product Team,HIGH,P4
RET-110777,ORD-540984,CUST-139624,SKU-TAB-1128,2025-08-13,2025-08-02,not compatible with iphone,COMPATIBILITY_ISSUE,STANDARD_RETURN,1185.22,1,RETAIL_STORE,LOCKER,False,11,PROCESSED,COMPATIBILITY_ISSUE,CONTENT,YES,Content Team,MEDIUM,P2
